tweet_created_at,tweet_id,tweet_user_id,retweeted_status_id,in_reply_to_status_id,quoted_status_id
2016-11-18 22:30:59,799741720988712960,2745748828,799741045512642561,,
2016-11-18 23:36:31,799758212153147393,793836264105644032,799741045512642561,,
2016-11-19 01:33:41,799787698970050560,4824422625,799741045512642561,,
2016-11-19 01:34:02,799787786345861120,626161431,799741045512642561,,
2016-11-19 01:36:23,799788380506583040,353996180,799741045512642561,,
2016-11-19 03:19:53,799814424299089920,70804774,799741045512642561,,
2016-11-19 03:29:04,799816735834550272,142957477,,,799741045512642561
2016-11-19 03:32:28,799817593662140416,753472878360813568,799816735834550272,,799741045512642561
2016-11-19 03:33:47,799817925016305664,540194877,799741045512642561,,
2016-11-19 03:58:00,799824016462770177,1550823476,799741045512642561,,
2016-11-20 20:04:28,800429624597643264,288354240,799741045512642561,,
2016-11-21 05:51:58,800577473318621184,4105815614,,,799741045512642561
2016-11-21 05:52:55,800577714935631872,4105815614,,,799741045512642561
2016-11-21 05:54:58,800578230818222080,4105815614,,,799741045512642561
2016-11-21 05:56:21,800578577410523136,4105815614,,,799741045512642561
2016-11-21 06:16:11,800583570200952836,170575426,800577473318621184,,799741045512642561
2016-11-21 06:16:14,800583583006134272,170575426,800577714935631872,,799741045512642561
2016-11-21 06:16:18,800583598139052032,170575426,800578230818222080,,799741045512642561
2016-11-21 06:16:26,800583629818699776,170575426,800578577410523136,,799741045512642561
2016-11-21 06:17:02,800583781342183424,2681121779,800578577410523136,,799741045512642561
2016-12-19 21:00:15,810952909793984512,796175968293584896,797063738780250112,,
2017-02-04 07:16:26,827777822231965696,56275127,,,
2016-08-28 09:39:18,769831715137327105,2352832141,,,
2016-09-03 06:40:15,771960985464762368,117082392,,,
2016-12-28 07:22:25,814008588956012544,1005601129,,,
2016-12-29 20:59:17,814576547654868992,744648799,,,
2016-09-12 15:36:23,775357397019795456,250365695,,,
2016-09-12 15:36:33,775357440422506497,250365695,,,
2016-09-12 15:36:42,775357478301294592,250365695,,,
2016-09-12 15:36:51,775357515123089409,250365695,,,
2016-09-12 15:37:19,775357631200460800,250365695,,,
2016-09-12 15:37:29,775357673311244288,239996081,,,775357478301294592
2016-09-12 15:37:33,775357689656401925,250365695,,,
2016-09-12 15:37:48,775357753795702784,250365695,,,
2016-09-12 15:37:54,775357776411369472,551930905,775357631200460800,,
2016-09-12 15:37:54,775357777644515328,551930905,775357689656401925,,
2016-09-12 15:38:05,775357822687117312,250365695,,,
2016-09-12 15:38:15,775357866005889024,250365695,,,
2016-09-12 15:38:29,775357923908317184,250365695,,,
2016-09-12 15:38:43,775357983580643333,250365695,,,
2016-09-12 15:39:19,775358134315606017,250365695,,,
2016-09-12 15:39:42,775358229975007233,250365695,,,
2016-09-12 15:39:55,775358285184720896,250365695,,,
2016-09-12 15:40:09,775358344022388737,250365695,,,
2016-09-12 15:40:31,775358435001044992,250365695,,,
2016-09-12 15:40:42,775358482136588288,250365695,,,
2016-09-12 15:40:52,775358523140141056,250365695,,,
2016-09-12 15:41:07,775358586092412930,250365695,,,
2016-09-12 15:41:22,775358651443863553,250365695,,,
2016-09-12 15:41:36,775358708801007616,250365695,,,
2016-09-12 15:41:51,775358770914398208,250365695,,,
2016-09-12 15:42:44,775358996932861952,239996081,,,775358482136588288
2016-09-12 15:43:27,775359174725210112,2213930733,775358482136588288,,
2016-09-12 15:44:11,775359359589158912,3241978036,775357923908317184,,
2016-09-12 15:44:39,775359478434791424,200818199,775358586092412930,,
2016-09-12 15:47:51,775360283971842048,250365695,,,
2016-09-12 15:48:54,775360545667084288,250365695,,,
2016-09-12 15:49:13,775360624708714496,250365695,,,
2016-09-12 15:49:23,775360668757295104,250365695,,,
2016-09-12 15:49:35,775360719294435328,250365695,,,
2016-09-12 15:50:56,775361057728507904,737860490609709056,775360668757295104,,
2016-09-12 15:50:57,775361060681478144,2785680441,775358586092412930,,
2016-09-12 15:53:27,775361690229760003,250365695,,,
2016-09-12 15:53:35,775361725537325056,774572558,775358586092412930,,
2016-09-12 15:53:47,775361775617380352,250365695,,,
2016-09-12 15:54:26,775361940357017600,250365695,,,
2016-09-12 15:54:42,775362006375342081,250365695,,,
2016-09-12 15:55:05,775362103234269184,552421902,775361940357017600,,
2016-09-12 15:56:09,775362372714188800,1556314411,775361940357017600,,
2016-09-12 15:56:12,775362382105378816,760056838662590464,775358586092412930,,
2016-09-12 15:57:45,775362774008553472,250365695,,,
2016-09-12 15:57:58,775362829016764418,250365695,,,
2016-09-12 15:58:13,775362890014552065,250365695,,,
2016-09-12 15:58:19,775362918154207232,97463399,775361775617380352,,
2016-09-12 15:58:32,775362969890877441,250365695,,,
2016-09-12 15:58:55,775363067341398016,250365695,,,
2016-09-12 15:59:12,775363139072299008,250365695,,,
2016-09-12 16:00:09,775363376973086721,333502347,775363067341398016,,
2016-09-12 16:00:49,775363545575874560,213755949,775358586092412930,,
2016-09-12 16:01:53,775363814367850497,426200440,775358586092412930,,
2016-09-12 16:08:31,775365485475102720,250365695,,,
2016-09-12 16:09:05,775365624411414528,250365695,,,
2016-09-12 16:09:55,775365836605382656,250365695,,,
2016-09-12 16:10:09,775365895707394048,250365695,,,
2016-09-12 16:10:34,775365998190981120,250365695,,,
2016-09-12 16:10:48,775366057657761792,250365695,,,
2016-09-12 16:11:09,775366144148512768,250365695,,,
2016-09-12 16:11:27,775366219784413184,315823100,775365836605382656,,
2016-09-12 16:11:33,775366247806541824,1631877504,775358586092412930,,
2016-09-12 16:12:02,775366369923792896,250365695,,,
2016-09-12 16:16:30,775367494563430400,250365695,,,
2016-09-12 16:16:47,775367564385976321,250365695,,,
2016-09-12 16:17:05,775367638222532608,250365695,,,
2016-09-12 16:19:21,775368210824753153,250365695,,,
2016-09-12 16:20:57,775368610579525632,2307296066,775367564385976321,,
2016-09-12 16:21:01,775368627566567424,250365695,,,
2016-09-12 16:22:32,775369012289167361,250365695,,,
2016-09-12 16:22:45,775369066357919744,250365695,,,
2016-09-12 16:23:04,775369144027996161,250365695,,,
2016-09-12 16:23:16,775369196104519680,250365695,,,
2016-09-12 16:23:34,775369272289792000,250365695,,,
2016-09-12 16:23:47,775369324567691264,963049040,775369196104519680,,
2016-09-12 16:23:53,775369351658627072,250365695,,,
2016-09-12 16:24:12,775369429752446976,250365695,,,
2016-09-12 16:24:30,775369507066052609,250365695,,,
2016-09-12 16:24:43,775369561378066432,250365695,,,
2016-09-12 16:24:47,775369578490789888,963049040,775369066357919744,,
2016-09-12 16:25:01,775369635298410496,250365695,,,
2016-09-12 16:25:05,775369652709036032,250365695,,,
2016-09-12 16:25:11,775369677241454592,2326604153,775369561378066432,,
2016-09-12 16:25:46,775369826227326976,207305542,775369561378066432,,
2016-09-12 16:25:56,775369865624424448,275701123,775369561378066432,,
2016-09-12 16:29:15,775370702362927104,3064277289,775365836605382656,,
2016-09-12 16:29:17,775370710533431296,250365695,,,
2016-09-12 16:29:27,775370751222353922,250365695,,,
2016-09-12 16:29:39,775370801105207296,250365695,,,
2016-09-12 16:29:54,775370864548278272,250365695,,,
2016-09-12 16:31:07,775371172309368832,526610167,775361940357017600,,
2016-09-12 16:38:42,775373078213693440,590712549,775365836605382656,,
2016-09-12 16:53:15,775376742596960257,250365695,,,
2016-09-12 17:01:09,775378728364937216,250365695,,,
2016-09-12 17:02:33,775379082527838208,250365695,,,
2016-09-12 17:02:52,775379162181820416,250365695,,,
2016-09-12 17:03:39,775379358076772352,220754622,775357440422506497,,
2016-09-12 17:09:21,775380794177155073,250365695,,,
2016-09-12 17:09:40,775380871079718913,250365695,,,
2016-09-12 17:09:48,775380907968569344,250365695,,,
2016-09-12 17:10:03,775380967540264960,250365695,,,
2016-09-12 17:10:22,775381050189082624,250365695,,,
2016-09-12 17:10:35,775381104618528768,250365695,,,
2016-09-12 17:12:28,775381577522089984,250365695,,7.753698449338655e+17,
2016-09-12 17:24:54,775384705164115972,163995099,775381104618528768,,
2016-09-12 17:26:58,775385224230408192,750405708525473792,,,775381104618528768
2016-09-12 17:27:02,775385242844602369,2849035628,775381104618528768,,
2016-09-12 17:28:46,775385679035588608,250365695,,7.753851081446113e+17,
2016-09-12 17:31:06,775386266011590656,250365695,,7.753856790355886e+17,
2016-09-12 17:36:09,775387538743758857,250365695,,,
2016-09-12 17:36:23,775387597036191745,250365695,,,
2016-09-12 17:36:33,775387638534668288,250365695,,,
2016-09-12 17:36:43,775387679802417152,250365695,,,
2016-09-12 17:36:53,775387720436834304,250365695,,,
2016-09-12 17:37:02,775387760156938240,250365695,,,
2016-09-12 17:37:14,775387809351864320,250365695,,,
2016-09-12 17:37:43,775387929401327616,250365695,775385224230408192,,775381104618528768
2016-09-12 17:38:10,775388044178358273,250365695,,7.753851300178412e+17,
2016-09-12 17:38:33,775388139275837440,250365695,,7.753816047807734e+17,
2016-09-12 17:38:38,775388160792690688,551930905,775388044178358273,,
2016-09-12 17:38:51,775388215708622848,761396280543350784,775388139275837440,,
2016-09-12 17:41:16,775388824335777792,740901034936180736,775369561378066432,,
2016-09-12 17:41:57,775388996553801729,16395830,,,775388139275837440
2016-09-12 17:46:36,775390165392953345,107882862,775385224230408192,,775381104618528768
2016-09-12 20:57:35,775438231345172480,1856926795,775358586092412930,,
2016-09-13 00:47:41,775496134089252864,46955683,775361940357017600,,
2016-09-13 10:21:19,775640497549434880,3294322245,,,775358586092412930
2016-09-13 15:28:09,775717711108120576,25057760,775386266011590656,,
2016-09-13 15:28:15,775717736580194305,25057760,775385679035588608,,
2016-09-13 15:48:47,775722903883120640,2302191793,775385679035588608,,
2016-09-14 09:46:39,775994157831684096,250365695,,,
2016-09-14 09:46:40,775994163997310976,250365695,,,
2016-09-14 09:46:42,775994170817310720,250365695,,,
2016-09-14 09:46:43,775994175774945280,250365695,,,
2016-09-14 09:46:45,775994184708784128,250365695,,,
2016-09-14 09:47:00,775994246813913088,250365695,,,
2016-09-14 09:47:02,775994257358348288,250365695,,,
2016-09-14 09:47:04,775994265759576064,250365695,,,
2016-09-14 09:47:06,775994272394928129,250365695,,,
2016-09-14 09:47:08,775994280431198208,250365695,,,
2016-09-14 09:47:23,775994344209805312,250365695,,,
2016-09-14 09:47:27,775994360227831808,250365695,,,
2016-09-14 09:47:32,775994383107842049,250365695,,,
2016-09-14 09:48:48,775994699911946240,250365695,,,
2016-09-15 03:45:45,776265725052723200,2481146024,775381104618528768,,
2016-09-15 12:54:15,776403757382918145,250365695,,,
2016-09-15 13:06:14,776406775474028544,250365695,,,
2016-09-15 13:13:16,776408542895104000,250365695,,,
2016-09-15 13:13:40,776408646553133057,551930905,776408542895104000,,
2016-09-15 13:37:32,776414651957452801,250365695,,,
2016-09-15 13:37:49,776414720291057664,250365695,,7.764144251966915e+17,
2016-09-15 13:39:33,776415159791353856,2571164752,776414720291057664,,
2016-09-15 13:39:45,776415207295848452,250365695,,,
2016-09-15 13:39:52,776415236769222656,250365695,,,
2016-09-15 13:40:04,776415286744322048,250365695,,,
2016-09-15 13:40:14,776415331891892224,250365695,,,
2016-09-15 13:40:23,776415369107877889,250365695,,,
2016-09-15 13:41:09,776415560179458049,963049040,776415331891892224,,
2016-09-15 13:41:15,776415588071735296,250365695,,,
2016-09-15 13:45:32,776416662018887680,68435756,776414720291057664,,
2016-09-15 13:55:16,776419112100761600,250365695,,,
2016-09-15 13:56:22,776419389897707522,1496608986,776415369107877889,,
2016-09-15 13:57:43,776419728067731456,1496608986,776415286744322048,,
2016-09-15 14:03:26,776421168366714880,250365695,,,
2016-09-15 14:03:27,776421172909006848,1496608986,776414720291057664,,
2016-09-15 14:09:40,776422737543856128,776266057858232320,776421168366714880,,
2016-09-15 14:16:17,776424402690998273,250365695,,,
2016-09-15 14:16:49,776424536132595712,2307296066,776424402690998273,,
2016-09-15 14:16:53,776424555032174596,2534165653,776424402690998273,,
2016-09-15 14:23:16,776426162050494464,250365695,,,
2016-09-15 14:37:17,776429687321026560,250365695,,,
2016-09-15 14:44:16,776431445346770944,250365695,,,
2016-09-15 14:44:36,776431529010536448,766333228332515329,776431445346770944,,
2016-09-15 14:51:15,776433203393560576,250365695,,,
2016-09-15 14:58:15,776434965407997952,250365695,,,
2016-09-15 15:05:15,776436727082840064,250365695,,,
2016-09-15 15:12:22,776438514846085120,706364888,776436727082840064,,
2016-09-15 15:19:14,776440245915099136,250365695,,,
2016-09-15 15:26:16,776442015789805568,250365695,,,
2016-09-15 15:33:17,776443781151334400,250365695,,,
2016-09-15 15:54:16,776449058978271233,250365695,,,
2016-09-16 16:03:03,776813657573449729,250365695,,,
2016-09-16 16:03:15,776813711206080513,250365695,,,
2016-09-16 16:03:34,776813787227758592,250365695,,,
2016-09-16 16:04:13,776813952382668800,250365695,,,
2016-09-16 16:10:22,776815500051386371,629055051,776813657573449729,,
2016-09-20 07:23:12,778132387813330944,250365695,,,
2016-09-20 07:30:15,778134161169195008,250365695,,,
2016-09-20 07:47:36,778138527364214785,755266896,778132387813330944,,
2016-09-20 07:48:20,778138711200505860,133402768,778132387813330944,,
2016-09-20 10:04:15,778172913660858369,250365695,,,
2016-09-20 10:04:38,778173010268258304,3939674009,778172913660858369,,
2016-09-20 10:39:14,778181720013234176,250365695,,,
2016-09-20 10:56:27,778186052901240833,2393898518,778172913660858369,,
2016-09-20 11:21:17,778192302636433408,250365695,,,
2016-09-20 14:33:28,778240665968865280,1123684867,778132387813330944,,
2016-09-22 23:49:35,779105392349634565,250365695,,,
2016-09-22 23:49:40,779105412889141248,250365695,,,
2016-09-22 23:50:36,779105647099047936,250365695,,,
2016-09-22 23:50:37,779105655043006464,250365695,,,
2016-09-22 23:50:43,779105677302177793,250365695,,,
2016-09-23 02:31:20,779146100431257601,250365695,,,
2016-09-23 02:43:52,779149253486620672,1285268612,779146100431257601,,
2016-09-23 04:28:14,779175518499401728,250365695,,,
2016-09-23 06:27:13,779205460679389184,250365695,,,
2016-09-23 06:34:14,779207225202081792,250365695,,,
2016-09-23 06:55:14,779212513451859968,250365695,,,
2016-09-23 07:13:59,779217231637049344,4832665703,779212513451859968,,
2016-09-23 07:44:14,779224841798975488,250365695,,,
2016-09-23 07:47:27,779225650691502085,3343738493,779224841798975488,,
2016-09-23 11:42:14,779284736694951937,250365695,,,
2016-09-23 11:49:14,779286498927644672,250365695,,,
2016-09-23 12:38:15,779298834522509313,250365695,,,
2016-09-23 12:40:05,779299295644291073,250365695,,7.792988345225093e+17,
2016-09-23 12:40:29,779299395908972544,250365695,,,
2016-09-23 12:40:42,779299452221874176,250365695,,,
2016-09-23 12:40:50,779299482731106304,324983788,779299395908972544,,
2016-09-23 12:41:00,779299524632317952,250365695,,,
2016-09-23 12:41:05,779299548191653888,250365695,,,
2016-09-23 12:41:12,779299576226451456,250365695,,,
2016-09-23 12:41:17,779299599349669888,250365695,,,
2016-09-23 12:41:23,779299623676604416,250365695,,,
2016-09-23 12:41:33,779299663954513921,250365695,,,
2016-09-23 12:41:40,779299692584787968,250365695,,,
2016-09-23 12:41:48,779299727963750400,250365695,,,
2016-09-23 12:41:54,779299751233716228,250365695,,,
2016-09-23 12:41:59,779299775925608448,250365695,,,
2016-09-23 12:42:11,779299823673610240,250365695,,,
2016-09-23 12:42:17,779299849212686338,250365695,,,
2016-09-23 12:42:42,779299953403453440,250365695,,,
2016-09-23 12:42:51,779299991986774017,250365695,,,
2016-09-23 12:42:59,779300026552053760,250365695,,,
2016-09-23 12:44:12,779300331217821700,535977623,779299692584787968,,
2016-09-23 12:44:22,779300375157436416,250365695,,,
2016-09-23 12:44:33,779300418669121536,250365695,,,
2016-09-23 12:44:51,779300493625528320,250365695,,,
2016-09-23 12:44:58,779300523694444545,4835026644,779300375157436416,,
2016-09-23 12:45:56,779300767094206464,250365695,,,
2016-09-23 12:46:09,779300824753274880,1215289465,,,779300375157436416
2016-09-23 12:46:36,779300935369654272,250365695,,,
2016-09-23 12:47:03,779301050780037120,4835026644,779299452221874176,,
2016-09-23 12:51:42,779302218071740416,250365695,,,
2016-09-23 13:04:38,779305472339968000,2362881899,779300935369654272,,
2016-09-23 13:09:19,779306652046622720,250365695,,,
2016-09-23 13:09:46,779306764881788928,250365695,,,
2016-09-23 13:11:08,779307110345637888,250365695,,,
2016-09-23 13:11:51,779307291329884160,250365695,,,
2016-09-23 13:13:27,779307693077098496,2362881899,779307291329884160,,
2016-09-23 13:18:46,779309032955899904,2362881899,779306652046622720,,
2016-09-23 13:20:16,779309409067565057,250365695,,,
2016-09-23 13:20:31,779309471155781632,250365695,,,
2016-09-23 13:20:17,779309412662083588,250365695,,,
2016-09-23 13:21:55,779309822445494276,250365695,,,
2016-09-23 13:23:49,779310300008964097,250365695,,,
2016-09-23 13:30:00,779311856007667713,250365695,,,
2016-09-23 13:30:11,779311903881490433,250365695,,,
2016-09-23 13:30:21,779311947120578560,250365695,,,
2016-09-23 13:30:33,779311995535368192,250365695,,,
2016-09-23 13:30:41,779312029739999232,250365695,,,
2016-09-23 13:31:06,779312134584799232,1496608986,779311947120578560,,
2016-09-23 13:31:22,779312201538600960,250365695,,,
2016-09-23 13:32:20,779312446574034944,456334233,779312201538600960,,
2016-09-23 13:32:30,779312488953344001,250365695,,,
2016-09-23 13:34:48,779313066001494016,250365695,,,
2016-09-23 13:35:09,779313153813413889,250365695,,,
2016-09-23 13:35:17,779313185597841408,250365695,,,
2016-09-23 13:35:27,779313230397181956,250365695,,,
2016-09-23 13:37:59,779313867495047168,1496608986,779313185597841408,,
2016-09-23 13:40:12,779314422846099456,4835026644,779313185597841408,,
2016-09-23 13:46:19,779315966026985478,4835026644,779311995535368192,,
2016-09-23 13:50:13,779316945719930880,1496608986,779311995535368192,,
2016-09-23 14:03:36,779320315260334081,250365695,,,
2016-09-23 16:46:53,779361405493313537,931010875,779311947120578560,,
2016-09-23 17:04:17,779365782471999488,250365695,,,
2016-09-23 17:05:27,779366078459830272,2447038212,779365782471999488,,
2016-09-23 17:06:16,779366285201268736,460574515,779365782471999488,,
2016-09-23 17:18:17,779369306064842752,250365695,,,
2016-09-23 19:59:21,779409841731371009,250365695,,,
2016-09-23 20:00:11,779410049068371968,109057799,779409841731371009,,
2016-09-23 20:20:20,779415121747701762,250365695,,,
2016-09-23 20:29:48,779417504238166016,2618307813,779306764881788928,,
2016-09-23 20:41:21,779420410815344640,250365695,,,
2016-09-23 20:41:48,779420524170674180,2731233432,779420410815344640,,
2016-09-23 20:50:48,779422790067683328,26436639,779420410815344640,,
2016-09-23 21:59:35,779440099104788480,72529640,779420410815344640,,
2016-09-23 22:26:20,779446829129826305,250365695,,,
2016-09-23 22:47:20,779452115093688320,250365695,,,
2016-09-23 23:15:22,779459170571550721,250365695,,,
2016-09-23 23:36:20,779464446079070208,250365695,,,
2016-09-24 02:03:21,779501445993422852,250365695,,,
2016-09-24 02:38:21,779510252194627584,250365695,,,
2016-09-24 10:11:14,779624224461819904,250365695,,,
2016-09-24 10:11:51,779624380896641024,26436639,779624224461819904,,
2016-09-24 14:16:16,779685890616590336,250365695,,,
2016-09-24 15:05:16,779698221123833856,250365695,,,
2016-09-24 18:28:17,779749311743684610,250365695,,,
2016-09-25 04:14:13,779896767391395840,250365695,,,
2016-09-25 05:52:14,779921431329173504,250365695,,,
2016-09-25 06:06:13,779924953630146560,250365695,,,
2016-09-25 06:08:11,779925445311471616,297719462,779924953630146560,,
2016-09-25 14:09:15,780046512948641792,250365695,,,
2016-09-25 17:18:17,780094082186145792,250365695,,,
2016-09-25 17:24:39,780095686335426560,23444554,780094082186145792,,
2016-09-25 17:26:15,780096088485335040,1217816798,780094082186145792,,
2016-09-25 17:44:01,780100558703198208,20165880,780094082186145792,,
2016-09-25 19:10:22,780122288234569730,250365695,,,
2016-09-25 19:22:46,780125409337757696,2775514122,780122288234569730,,
2016-09-25 19:30:13,780127283386474501,4909887321,780122288234569730,,
2016-09-25 19:38:21,780129332161380353,250365695,,,
2016-09-25 21:37:20,780159275968651264,250365695,,,
2016-09-26 00:32:21,780203317708349440,250365695,,,
2016-09-26 06:06:13,780287340883378176,250365695,,,
2016-09-26 07:44:14,780312008323457024,250365695,,,
2016-09-26 15:33:18,780430049023496198,250365695,,,
2016-09-27 01:21:21,780578036924215296,250365695,,,
2016-09-27 01:23:48,780578654992695296,3294867118,780578036924215296,,
2016-09-27 02:20:06,780592823338995712,769565350493036545,780578036924215296,,
2016-09-27 04:03:34,780618863427944454,250365695,,,
2016-09-27 08:19:13,780683198984491008,250365695,,,
2016-09-27 18:14:16,780832947767222272,250365695,,,
2016-09-27 23:50:19,780917518290518016,250365695,,,
2016-09-28 00:09:26,780922327311626240,1496608986,780917518290518016,,
2016-09-28 00:39:19,780929850303516672,250365695,,,
2016-09-28 06:41:13,781020922421645313,250365695,,,
2016-09-28 07:23:11,781031486883520512,250365695,,,
2016-09-28 07:27:09,781032481793445889,887957676,781031486883520512,,
2016-09-28 07:51:12,781038535268794368,250365695,,,
2016-09-28 07:51:24,781038585122357248,26436639,781038535268794368,,
2016-09-28 09:50:14,781068490459480064,250365695,,,
2016-09-28 11:35:14,781094915849723904,250365695,,,
2016-09-28 13:23:52,781122253412937729,236905553,781031486883520512,,
2016-09-28 14:51:15,781144245105205249,250365695,,,
2016-09-28 14:53:54,781144911215230976,830622012,781144245105205249,,
2016-09-28 14:56:00,781145438770569217,556198961,781144245105205249,,
2016-09-28 14:57:41,781145862030450688,3064277289,781144245105205249,,
2016-09-28 17:53:16,781190049467625472,250365695,,,
2016-09-28 20:06:17,781223525923319809,250365695,,,
2016-09-29 01:56:18,781311609096601600,250365695,,,
2016-09-29 02:02:24,781313146938134528,2656677006,781311609096601600,,
2016-09-29 06:13:11,781376258127036416,250365695,,,
2016-09-29 09:43:13,781429112187580416,250365695,,,
2016-09-29 09:48:56,781430550816956416,163995099,781429112187580416,,
2016-09-29 09:49:38,781430728894451712,769693889204592640,781429112187580416,,
2016-09-29 09:55:47,781432274923483136,737752737077682177,781429112187580416,,
2016-09-29 09:57:12,781432632508870656,250365695,,,
2016-09-29 10:16:58,781437608131866624,2290433356,781429112187580416,,
2016-09-29 11:00:27,781448548860788737,250365695,,,
2016-09-29 15:33:17,781517210116296705,250365695,,,
2016-09-29 16:43:18,781534830840471552,250365695,,,
2016-09-29 18:35:17,781563012532490240,250365695,,,
2016-09-29 18:56:19,781568304012034048,250365695,,,
2016-09-29 19:03:22,781570079137886210,250365695,,,
2016-09-29 19:05:18,781570564389494784,411377266,781570079137886210,,
2016-09-29 19:06:46,781570935912538112,2247784187,781570079137886210,,
2016-09-29 19:36:23,781578388653875200,2447038212,,,781568304012034048
2016-09-29 19:45:01,781580562360328196,705415096978178048,781578388653875200,,781568304012034048
2016-09-30 00:25:18,781651098545352704,250365695,,,
2016-09-30 01:21:18,781665190924410880,250365695,,,
2016-09-30 03:13:18,781693374260797440,250365695,,,
2016-09-30 04:14:16,781708716093665280,250365695,,,
2016-09-30 04:14:59,781708900256980993,26436639,781708716093665280,,
2016-09-30 05:31:16,781728095061565440,250365695,,,
2016-09-30 05:38:14,781729850759446528,250365695,,,
2016-09-30 05:59:14,781735135788015617,250365695,,,
2016-09-30 06:06:14,781736893826424832,250365695,,,
2016-09-30 06:37:15,781744699757527040,2327362723,781735135788015617,,
2016-09-30 06:55:14,781749226254589952,250365695,,,
2016-09-30 07:09:13,781752745619488768,250365695,,,
2016-09-30 07:09:54,781752916407234560,830622012,781752745619488768,,
2016-09-30 07:12:53,781753670421483520,126664025,781752745619488768,,
2016-09-30 07:13:41,781753868468101120,250365695,,7.789760673818993e+17,
2016-09-30 07:14:04,781753964777787392,250365695,,,
2016-09-30 08:26:15,781772132753825792,250365695,,,
2016-09-30 08:28:45,781772762847117312,331303863,781772132753825792,,
2016-09-30 08:55:56,781779599961141248,1460777420,781772132753825792,,
2016-09-30 11:14:14,781814404908216321,250365695,,,
2016-09-30 11:56:13,781824969655382016,250365695,,,
2016-09-30 11:57:16,781825237071515648,931010875,781824969655382016,,
2016-09-30 17:18:18,781906026165567489,250365695,,,
2016-09-30 17:23:04,781907225392640000,500947545,781906026165567489,,
2016-09-30 17:39:18,781911310397239296,250365695,,,
2016-10-09 21:58:18,785237981816848388,250365695,,,
2016-10-09 22:02:45,785239101884596224,2835748534,785237981816848388,,
2016-10-09 23:03:43,785254446368366592,856946910,785237981816848388,,
2016-10-10 07:09:11,785376617610801152,250365695,,,
2016-10-10 07:09:54,785376795449098240,297719462,785376617610801152,,
2016-10-10 09:29:12,785411851869794304,250365695,,,
2016-10-10 13:27:13,785471750083600384,250365695,,,
2016-10-10 16:08:14,785512273104240640,250365695,,,
2016-10-10 17:32:14,785533413549871104,250365695,,,
2016-10-10 20:28:21,785577733615132673,809264905,785533413549871104,,
2016-10-10 21:51:18,785598606116020224,250365695,,,
2016-10-11 05:31:15,785714356067700736,250365695,,,
2016-10-11 05:38:11,785716101565018112,250365695,,,
2016-10-11 06:20:11,785726673618608128,250365695,,,
2016-10-11 08:47:13,785763674803806209,250365695,,,
2016-10-11 10:39:13,785791858924478464,250365695,,,
2016-10-11 11:07:13,785798907586576384,250365695,,,
2016-10-11 12:03:13,785813000175452160,250365695,,,
2016-10-11 12:12:51,785815422964789248,745514486631542785,785813000175452160,,
2016-10-11 13:55:13,785841184795131904,250365695,,,
2016-10-11 14:00:14,785842449042305024,1496608986,785841184795131904,,
2016-10-11 19:10:18,785920479529959424,250365695,,,
2016-10-12 04:08:30,786055920795193345,250365695,,,
2016-10-12 06:34:12,786092586683564032,250365695,,,
2016-10-12 06:35:52,786093008546562048,411377266,786092586683564032,,
2016-10-12 10:39:14,786154254524420096,250365695,,,
2016-10-12 10:41:37,786154852384669696,714220936224980992,786154254524420096,,
2016-10-12 16:57:15,786249384363171840,250365695,,,
2016-10-12 17:05:31,786251463349587968,97463399,786249384363171840,,
