tweet_created_at,tweet_id,tweet_user_id,retweeted_status_id,in_reply_to_status_id,quoted_status_id
2017-02-18 20:30:24,833051060449267712,753385042328510464,833048594945019904,,
2017-02-18 20:31:01,833051212706623489,118850495,,,833048594945019904
2017-02-18 20:31:16,833051278146158592,16892534,,,
2017-02-18 20:31:35,833051355862364161,238862918,,,
2017-02-18 20:31:47,833051405862764544,117255202,,,
2017-02-18 20:32:09,833051500536532992,634957815,833051278146158592,,
2017-02-18 20:33:04,833051730191343616,58187647,833048594945019904,,
2017-02-18 20:33:05,833051734771634176,2688406050,,,
2017-02-18 20:33:45,833051900589207552,370222475,,,833051278146158592
2017-02-18 20:33:47,833051912551358464,381684532,833051278146158592,,
2017-02-18 20:34:12,833052013655162880,123735600,833048594945019904,,
2017-02-18 20:34:32,833052099042803713,288906657,833050992111452161,,
2017-02-18 20:34:55,833052195822133248,386513005,833050992111452161,,
2017-02-18 20:35:12,833052268719120384,2945911918,833051355862364161,,
2017-02-18 20:35:22,833052308317540353,494387394,,,
2017-02-18 20:35:25,833052322783698944,54900331,833050992111452161,,
2017-02-18 20:35:29,833052339980210176,17495913,833048594945019904,,
2017-02-18 20:35:54,833052442195591168,96263563,833048594945019904,,
2017-02-18 20:35:56,833052450089291776,494387394,,,
2017-02-18 20:36:11,833052512819232769,494387394,833048594945019904,,
2017-02-18 20:37:28,833052836678230016,57094639,833049011410128896,,
2017-02-18 20:38:32,833053104492797952,1151933252,833051355862364161,,
2017-02-18 20:38:40,833053137774768128,21352055,833050992111452161,,
2017-02-18 20:38:59,833053220515745792,21519788,833049011410128896,,
2017-02-18 20:39:11,833053271514292226,22281426,833051278146158592,,
2017-02-18 20:39:17,833053294767534080,22132565,,,833048594945019904
2017-02-18 20:40:15,833053537361747968,88101043,833050992111452161,,
2017-02-18 20:40:18,833053550662008832,44160485,,,833048594945019904
2017-02-18 20:40:42,833053650624868353,2896350377,833048594945019904,,
2017-02-18 20:41:14,833053784183967744,349160379,833051355862364161,,
2017-02-18 20:41:31,833053857815093251,704112022330470401,833048594945019904,,
2017-02-18 20:41:55,833053958117683201,244600462,833051278146158592,,
2017-02-18 20:41:58,833053968393646080,32698348,,,
2017-02-18 20:42:47,833054176703680513,827142108419026944,833048594945019904,,
2017-02-18 20:42:59,833054225672269824,281283042,,,
2017-02-18 20:43:15,833054293687099392,775141032820289536,833051278146158592,,
2017-02-18 20:43:27,833054341783187456,15792248,,,833048594945019904
2017-02-18 20:43:48,833054431092604929,399712913,833054225672269824,,
2017-02-18 20:43:48,833054432669503488,275907720,833048594945019904,,
2017-02-18 20:44:17,833054550949031936,72578711,833048594945019904,,
2017-02-18 20:45:39,833054897473990657,44160485,833048594945019904,,
2017-02-18 20:47:30,833055360772501507,1911612030,,,
2017-02-18 20:47:44,833055421216591872,252866356,833050992111452161,,
2017-02-18 20:47:48,833055437318676481,2912822609,833049011410128896,,
2017-02-18 20:47:49,833055441059868672,1911612030,833048594945019904,,
2017-02-18 20:47:49,833055441487855618,1635380298,,,
2017-02-18 20:48:48,833055689199214592,824736208056119296,833054225672269824,,
2017-02-18 20:50:01,833055994708107264,14820509,833054225672269824,,
2017-02-18 20:50:16,833056058356674561,31336008,833048594945019904,,
2017-02-18 20:50:21,833056079504359426,2896350377,833049011410128896,,
2017-02-18 20:50:35,833056139323518976,1482336324,833054225672269824,,
2017-02-18 20:51:29,833056366440898560,904638030,833048594945019904,,
2017-02-18 20:51:55,833056473387237378,485860936,833048594945019904,,
2017-02-18 20:52:36,833056644158218240,4033158682,833048594945019904,,
2017-02-18 20:52:41,833056666648055808,761758829717561344,833048594945019904,,
2017-02-18 20:52:42,833056672138592258,385241091,833049011410128896,,
2017-02-18 20:53:41,833056916804825088,37591504,833048810091745280,,
2017-02-18 20:54:07,833057028939587585,74490987,,,833048594945019904
2017-02-18 20:54:38,833057157998338048,799678925781680128,833048594945019904,,
2017-02-18 20:56:27,833057616070901767,830032592711753729,833048594945019904,,
2017-02-18 20:56:42,833057679157424128,1911721746,,,833051355862364161
2017-02-18 20:56:49,833057708022472705,947285654,,,
2017-02-18 20:57:13,833057806324482053,2399027419,833050992111452161,,
2017-02-18 20:57:15,833057814771859456,123102547,833051278146158592,,
2017-02-18 20:57:40,833057921567162368,934891232,,,
2017-02-18 20:58:11,833058050399465472,89423359,,,
2017-02-18 20:58:18,833058079147192320,1548756944,,,
2017-02-18 20:58:37,833058159665225728,36371124,,,
2017-02-18 21:00:10,833058551228665857,786560461382701056,833050992111452161,,
2017-02-18 21:00:15,833058571621371904,20462506,,,833048594945019904
2017-02-18 21:00:35,833058654215610369,3426553762,833048594945019904,,
2017-02-18 21:00:44,833058693004525568,825676452154716161,,,
2017-02-18 21:01:42,833058936823697409,2656966375,833048594945019904,,
2017-02-18 21:01:47,833058956775915522,179934400,,,
2017-02-18 21:01:57,833059000648351744,74752248,,,
2017-02-18 21:02:01,833059013914918913,2480143417,833054225672269824,,
2017-02-18 21:07:38,833060427663867904,8108072,833049011410128896,,
2017-02-18 21:07:59,833060517891543040,26071765,,,
2017-02-18 21:08:56,833060758011404289,345196034,,,
2017-02-18 21:12:34,833061671564357632,20989515,833051355862364161,,
2017-02-18 21:13:01,833061782319144960,3293608444,833048594945019904,,
2017-02-18 21:13:10,833061821049348096,20989515,833051278146158592,,
2017-02-18 21:13:42,833061957192269824,23756573,833049011410128896,,
2017-02-18 21:14:44,833062215909531652,771545235667111936,833048594945019904,,
2017-02-18 21:15:40,833062449037205504,37591504,,,
2017-02-18 21:16:50,833062746413527042,3237600915,833048594945019904,,
2017-02-18 21:17:46,833062980770164737,12332052,,,
2017-02-18 21:18:51,833063253777342464,802699997758291968,,,833051355862364161
2017-02-18 21:19:30,833063413857259521,3184559208,,,
2017-02-18 21:19:45,833063478478807040,786007659778408449,833048594945019904,,
2017-02-18 21:21:18,833063868763086848,2488436060,,,
2017-02-18 21:21:45,833063980734115840,2476178156,833048594945019904,,
2017-02-18 21:22:26,833064154550456320,732515283902943232,,,
2017-02-18 21:23:02,833064304219918337,39606118,833051355862364161,,
2017-02-18 21:23:21,833064382468861957,16953409,833064154550456320,,
2017-02-18 21:23:23,833064393525100544,806956495933964289,833064154550456320,,
2017-02-18 21:23:28,833064415595470848,4827879459,833048594945019904,,
2017-02-18 21:24:14,833064608327991296,67875296,833048594945019904,,
2017-02-18 21:25:38,833064959252758531,1639122732,,,
2017-02-18 21:25:45,833064989690847238,519728191,,,
2017-02-18 21:26:15,833065115117289472,66171696,,,
2017-02-18 21:26:20,833065135417749505,18029310,833064154550456320,,
2017-02-18 21:26:26,833065159191121921,15497298,833064154550456320,,
2017-02-18 21:26:35,833065199443664896,149283816,833064154550456320,,
2017-02-18 21:26:58,833065295489155072,831815773,833051355862364161,,
2017-02-18 21:27:12,833065351877427200,719874664550543360,833048594945019904,,
2017-02-18 21:27:20,833065388569161729,16146535,833064154550456320,,
2017-02-18 21:27:41,833065473373724672,23912819,833064989690847238,,
2017-02-18 21:28:19,833065633608654848,277928715,833050992111452161,,
2017-02-18 21:29:00,833065807374454784,777692848527331328,833048594945019904,,
2017-02-18 21:29:15,833065870440144898,793157069947797504,833048594945019904,,
2017-02-18 21:29:24,833065908587335680,2349012866,,,
2017-02-18 21:30:18,833066132819046400,1348053607,833048594945019904,,
2017-02-18 21:30:45,833066246782480384,18438084,833048594945019904,,
2017-02-18 21:30:49,833066264767586309,2169305065,833048594945019904,,
2017-02-18 21:30:58,833066302768050176,786321204659515392,833064154550456320,,
2017-02-18 21:31:20,833066392102408192,903922142,833049011410128896,,
2017-02-18 21:32:23,833066656268242946,1258385755,833064154550456320,,
2017-02-18 21:32:24,833066661943062528,340009347,833063413857259521,,
2017-02-18 21:32:53,833066782650949632,487674805,,,
2017-02-18 21:32:56,833066796995530757,15986852,833051355862364161,,
2017-02-18 21:33:46,833067005053906944,1938635371,833064154550456320,,
2017-02-18 21:34:16,833067132908929025,16585529,,,
2017-02-18 21:34:29,833067185878634496,39294154,,,
2017-02-18 21:35:29,833067437402836993,728757877293322245,,,833048594945019904
2017-02-18 21:35:54,833067544122638336,801638066,833048594945019904,,
2017-02-18 21:36:34,833067711513124866,494763113,833064154550456320,,
2017-02-18 21:37:25,833067922906107904,2450131562,833064154550456320,,
2017-02-18 21:38:47,833068267862421506,146459577,833064154550456320,,
2017-02-18 21:39:11,833068366961184768,3383116294,833067185878634496,,
2017-02-18 21:39:14,833068382194790400,23830016,833064154550456320,,
2017-02-18 21:39:32,833068456094363648,74419021,833067185878634496,,
2017-02-18 21:39:33,833068463186857984,662533,,,
2017-02-18 21:40:20,833068659010654209,23108803,833067185878634496,,
2017-02-18 21:40:52,833068791244296193,820752840079441920,833051900589207552,,833051278146158592
2017-02-18 21:40:57,833068814786981890,820752840079441920,833051278146158592,,
2017-02-18 21:40:57,833068815663656961,785451519688704000,833067185878634496,,
2017-02-18 21:42:13,833069133239566339,798135104023490560,833064154550456320,,
2017-02-18 21:42:30,833069203548696579,21723494,833048594945019904,,
2017-02-18 21:43:56,833069564883779584,85738930,833064154550456320,,
2017-02-18 21:44:08,833069613416054784,49394580,833064154550456320,,
2017-02-18 21:44:26,833069688682905602,826220538729226244,,,833048594945019904
2017-02-18 21:44:53,833069801668882433,5385802,833064154550456320,,
2017-02-18 21:45:09,833069870870847489,1214417917,833067185878634496,,
2017-02-18 21:45:30,833069960696053760,610140392,,,
2017-02-18 21:45:59,833070081148088320,2577996000,833048594945019904,,
2017-02-18 21:46:04,833070100282433537,91865200,833051355862364161,,
2017-02-18 21:46:30,833070212278734848,160142930,,,
2017-02-18 21:46:58,833070326489640960,15853156,833067185878634496,,
2017-02-18 21:48:12,833070637480542214,56692333,833069688682905602,,833048594945019904
2017-02-18 21:50:04,833071108878323712,2508579744,,,
2017-02-18 21:50:28,833071209638039552,140231681,833049011410128896,,
2017-02-18 21:52:06,833071617773236224,1935944298,833064154550456320,,
2017-02-18 21:52:24,833071696710098946,759155531332390912,833069688682905602,,833048594945019904
2017-02-18 21:52:38,833071755023482886,801647359151243264,833067185878634496,,
2017-02-18 21:52:58,833071837189779456,437169409,833064154550456320,,
2017-02-18 21:53:17,833071916810276864,792790628,833048594945019904,,
2017-02-18 21:53:25,833071951501365248,24760093,833048594945019904,,
2017-02-18 21:53:36,833071999027134464,462351266,833065115117289472,,
2017-02-18 21:54:15,833072161850085376,848519100,833048594945019904,,
2017-02-18 21:54:47,833072294067109888,191505959,833064154550456320,,
2017-02-18 21:54:53,833072321707454464,4694417744,833048594945019904,,
2017-02-18 21:55:02,833072358789373954,56692333,833064154550456320,,
2017-02-18 21:55:29,833072469388963840,867926329,833064154550456320,,
2017-02-18 21:55:34,833072491476160512,1923543218,833064989690847238,,
2017-02-18 21:55:35,833072494865154050,24692175,833048594945019904,,
2017-02-18 21:57:24,833072953809989632,409597669,,,833048594945019904
2017-02-18 21:58:26,833073212430782464,48470839,833049011410128896,,
2017-02-18 21:58:42,833073280491864070,786929550991233024,833051355862364161,,
2017-02-18 21:58:52,833073320585211904,756162837152530432,833049011410128896,,
2017-02-18 21:59:10,833073397957484544,3191510948,833048594945019904,,
2017-02-18 21:59:12,833073408300740609,1061723917,,,
2017-02-18 21:59:45,833073544556797952,21690687,,,
2017-02-18 22:02:00,833074111010205696,48878694,833048594945019904,,
2017-02-18 22:04:18,833074688507027458,21690687,,,
2017-02-18 22:04:23,833074710896320513,177008318,833064154550456320,,
2017-02-18 22:04:43,833074795012988928,800383563233300480,833064154550456320,,
2017-02-18 22:07:56,833075605583298561,250433326,,,
2017-02-18 22:07:58,833075613741178880,30119049,,,
2017-02-18 22:07:58,833075613707677698,1254956292,833064154550456320,,
2017-02-18 22:08:47,833075816175132672,1063336093,833069960696053760,,
2017-02-18 22:10:00,833076122426408960,362819813,833067185878634496,,
2017-02-18 22:10:55,833076355214381058,55472950,833069688682905602,,833048594945019904
2017-02-18 22:11:39,833076538924863488,796842297295933441,833064154550456320,,
2017-02-18 22:11:58,833076618687950848,23282823,,,
2017-02-18 22:12:06,833076654742310912,32643068,833050992111452161,,
2017-02-18 22:12:28,833076745704177664,798562809705627648,833048594945019904,,
2017-02-18 22:12:42,833076805372309504,55472950,833064154550456320,,
2017-02-18 22:13:05,833076900826333185,2246805170,833050992111452161,,
2017-02-18 22:14:25,833077237289095168,1598812760,833048594945019904,,
2017-02-18 22:16:05,833077653921935360,570143505,833064154550456320,,
2017-02-18 22:18:02,833078143955136512,404988483,833064154550456320,,
2017-02-18 22:19:26,833078498818408448,472073937,833064154550456320,,
2017-02-18 22:19:55,833078618192486400,63013144,,,
2017-02-18 22:20:05,833078663088316416,212091732,833067185878634496,,
2017-02-18 22:20:18,833078717794680834,447628727,833078618192486400,,
2017-02-18 22:20:27,833078752989081600,20989515,833064154550456320,,
2017-02-18 22:20:43,833078823289704448,16190045,833078618192486400,,
2017-02-18 22:21:06,833078918315798528,160142930,,,
2017-02-18 22:21:35,833079039204192257,15332038,833078618192486400,,
2017-02-18 22:22:37,833079298567311360,29534604,833067185878634496,,
2017-02-18 22:22:38,833079303625703425,22844639,833078618192486400,,
2017-02-18 22:23:18,833079470986711040,1488378090,833078618192486400,,
2017-02-18 22:23:30,833079523063263232,470268558,833078618192486400,,
2017-02-18 22:23:48,833079595859587075,3857661635,833078618192486400,,
2017-02-18 22:24:14,833079706945781760,285434613,,,
2017-02-18 22:24:26,833079757793226752,1488378090,,,
2017-02-18 22:25:03,833079910327472129,32883015,833078618192486400,,
2017-02-18 22:25:17,833079970675187712,178132520,833078618192486400,,
2017-02-18 22:25:29,833080022743261184,17227307,,,833078618192486400
2017-02-18 22:26:13,833080205367508992,155816392,,,833078618192486400
2017-02-18 22:26:28,833080266927329282,1057944589,833078618192486400,,
2017-02-18 22:26:50,833080359654821888,764451906,833048594945019904,,
2017-02-18 22:27:24,833080503729266688,1057627435,833048594945019904,,
2017-02-18 22:27:30,833080526701490176,16135336,833078618192486400,,
2017-02-18 22:27:56,833080638714609666,786870380388503552,833064154550456320,,
2017-02-18 22:28:24,833080754531860481,21343394,833078618192486400,,
2017-02-18 22:28:58,833080897582804992,155816392,,,
2017-02-18 22:28:59,833080899721797632,3839655019,833078618192486400,,
2017-02-18 22:31:14,833081467261612032,2613498391,833078618192486400,,
2017-02-18 22:31:15,833081473087320065,622030157,833078618192486400,,
2017-02-18 22:31:27,833081523842621440,761758829717561344,833078618192486400,,
2017-02-18 22:33:22,833082004010721280,1594697972,833078618192486400,,
2017-02-18 22:34:02,833082173167067136,114236321,833078618192486400,,
2017-02-18 22:34:00,833082166141714433,2593606951,833078618192486400,,
2017-02-18 22:34:18,833082240137584641,815912285529116672,833075605583298561,,
2017-02-18 22:34:53,833082386992672768,40074518,,,
2017-02-18 22:35:50,833082626990825473,49435857,833048594945019904,,
2017-02-18 22:36:26,833082775993344000,765444224539951104,,8.330489954759434e+17,
2017-02-18 22:36:27,833082778791112704,783830697492570112,833078618192486400,,
2017-02-18 22:36:47,833082863457288192,785026202574721024,833075605583298561,,
2017-02-18 22:36:50,833082875989798914,46522067,833078618192486400,,
2017-02-18 22:37:44,833083102465449984,30119049,833075613741178880,,
2017-02-18 22:37:47,833083115006468099,877075249,833064154550456320,,
2017-02-18 22:38:04,833083187756556288,393855734,,,
2017-02-18 22:38:08,833083202449207296,17995409,833078618192486400,,
2017-02-18 22:38:55,833083403453026304,4502696598,833078618192486400,,
2017-02-18 22:39:09,833083458574544896,1510815272,833078618192486400,,
2017-02-18 22:39:45,833083610043338752,702650601998405632,,,833069960696053760
2017-02-18 22:39:51,833083637331529728,562498029,833078618192486400,,
2017-02-18 22:40:21,833083762695106561,485860936,833078618192486400,,
2017-02-18 22:40:35,833083822921175045,116504222,833083187756556288,,
2017-02-18 22:40:38,833083832953929729,777851597447626752,833078618192486400,,
2017-02-18 22:41:16,833083992458960896,467739136,,,
2017-02-18 22:42:14,833084237314011137,17140771,833078618192486400,,
2017-02-18 22:42:15,833084239532978176,746830315952480256,,,
2017-02-18 22:42:24,833084279546540033,787662073,833048594945019904,,
2017-02-18 22:42:27,833084290527289346,175947805,833078618192486400,,
2017-02-18 22:43:19,833084508253548544,378379630,833078618192486400,,
2017-02-18 22:44:30,833084808041492481,59759781,,,
2017-02-18 22:44:33,833084819517108226,39564929,833078618192486400,,
2017-02-18 22:44:35,833084828291457025,340926209,,,
2017-02-18 22:45:28,833085051084476417,735832062,,,
2017-02-18 22:45:28,833085051420147712,877075249,,,
2017-02-18 22:46:25,833085287274336258,24470087,833083187756556288,,
2017-02-18 22:46:44,833085368597696513,798296697952735233,,,833085051084476417
2017-02-18 22:47:53,833085659887857666,807318403,833078618192486400,,
2017-02-18 22:49:47,833086138143358977,20443388,,,
2017-02-18 22:50:08,833086222276972547,776198805767106560,833078618192486400,,
2017-02-18 22:50:09,833086227754676225,2941006409,833078618192486400,,
2017-02-18 22:50:10,833086233140080642,702650601998405632,833083610043338752,,833069960696053760
2017-02-18 22:50:48,833086390611087360,1499545332,833078618192486400,,
2017-02-18 22:51:01,833086445053149184,25605222,,,
2017-02-18 22:52:00,833086694433910789,15984412,833078618192486400,,
2017-02-18 22:52:30,833086820485263360,797930665069068288,,,
2017-02-18 22:52:35,833086839544217600,306512683,833086445053149184,,
2017-02-18 22:53:07,833086973631987712,861927176,,,
2017-02-18 22:53:08,833086977515859968,710810649060741120,833078618192486400,,
2017-02-18 22:53:10,833086987896815616,764950182572142593,833078618192486400,,
2017-02-18 22:53:15,833087006464937984,4310781736,833086445053149184,,
2017-02-18 22:53:42,833087120331911170,27352029,833086445053149184,,
2017-02-18 22:55:22,833087542463311872,476335992,833078618192486400,,
2017-02-18 22:55:25,833087552508801024,381909970,833078618192486400,,
2017-02-18 22:56:04,833087716174749698,341708717,833048594945019904,,
2017-02-18 22:57:22,833088042780983297,822594254530899968,833078618192486400,,
2017-02-18 22:57:39,833088115636002817,3303552902,833086973631987712,,
2017-02-18 22:57:47,833088151036035073,49681941,833078618192486400,,
2017-02-18 22:57:56,833088185710243841,69815204,833048594945019904,,
2017-02-18 22:58:19,833088285358514176,309159046,,,
2017-02-18 22:59:08,833088489075912704,932711262,,,833078618192486400
2017-02-18 22:59:31,833088584844509185,802196951961845760,833088285358514176,,
2017-02-18 22:59:40,833088624019267584,16384055,833064154550456320,,
2017-02-18 22:59:51,833088667858124803,85729788,833086445053149184,,
2017-02-18 23:01:23,833089055592157185,47677431,833078618192486400,,
2017-02-18 23:01:56,833089193123381249,737046669460570112,833078618192486400,,
2017-02-18 23:02:04,833089227709677569,710616972178759680,833064154550456320,,
2017-02-18 23:02:08,833089242792345602,810554300476903424,,,
2017-02-18 23:02:09,833089247410221056,47728859,833079706945781760,,
2017-02-18 23:02:27,833089324249780224,247061808,833078618192486400,,
2017-02-18 23:03:01,833089465262411777,82969446,,,
2017-02-18 23:03:11,833089507763187712,500394505,833078618192486400,,
2017-02-18 23:03:51,833089675292196866,564786427,,,
2017-02-18 23:04:15,833089777620627458,21352055,833064154550456320,,
2017-02-18 23:04:28,833089832440233984,17890990,833078618192486400,,
2017-02-18 23:05:04,833089980792705025,766964096126320640,,,833086445053149184
2017-02-18 23:05:07,833089995569238016,766964096126320640,833086445053149184,,
2017-02-18 23:05:15,833090027634593792,234815333,833078618192486400,,
2017-02-18 23:05:33,833090104491122688,2221493848,833078618192486400,,
2017-02-18 23:06:23,833090314973872131,756212552678383616,833048594945019904,,
2017-02-18 23:06:29,833090338277441537,572912121,,,
2017-02-18 23:07:22,833090560344809472,3298421676,833064154550456320,,
2017-02-18 23:07:22,833090562081247233,124232329,,,
2017-02-18 23:08:42,833090896199430146,4470976279,833078618192486400,,
2017-02-18 23:08:58,833090965455912962,4498385003,,,
2017-02-18 23:11:32,833091610090954753,491909440,833086973631987712,,
2017-02-18 23:11:37,833091632442519552,3229084690,833078618192486400,,
2017-02-18 23:11:58,833091717754675200,1934770050,833088285358514176,,
2017-02-18 23:12:32,833091859543105537,93902641,833078618192486400,,
2017-02-18 23:12:50,833091934986002434,844631388,833079706945781760,,
2017-02-18 23:13:04,833091995476361217,823221223001849856,833088285358514176,,
2017-02-18 23:15:31,833092611455873024,3011775631,833078618192486400,,
2017-02-18 23:15:55,833092714430230528,2361751704,833064154550456320,,
2017-02-18 23:16:10,833092775327395842,324405977,,,833088285358514176
2017-02-18 23:16:37,833092890616270848,176534793,833064154550456320,,
2017-02-18 23:16:52,833092950238298112,319406791,,,
2017-02-18 23:17:01,833092988989366272,4862895300,833078618192486400,,
2017-02-18 23:17:40,833093155214020609,797262755795451904,,,833088285358514176
2017-02-18 23:17:44,833093168816017409,94154691,833064154550456320,,
2017-02-18 23:18:11,833093282565652481,24008419,833086445053149184,,
2017-02-18 23:18:36,833093386810904576,362188946,,,
2017-02-18 23:18:48,833093439893958656,97882922,833078618192486400,,
2017-02-18 23:19:15,833093550988419072,2325086856,833078618192486400,,
2017-02-18 23:21:36,833094144587358212,732515283902943232,833064154550456320,,
2017-02-18 23:21:56,833094227114475520,211894919,,,833086445053149184
2017-02-18 23:22:03,833094257405788160,746787204651950080,833048594945019904,,
2017-02-18 23:22:14,833094301500313600,764836456351182849,833079706945781760,,
2017-02-18 23:23:01,833094499651973120,1658888557,833048594945019904,,
2017-02-18 23:23:33,833094634368688128,227635196,833064154550456320,,
2017-02-18 23:24:29,833094868377407494,3740303121,833064154550456320,,
2017-02-18 23:24:44,833094932164386816,732892397848301568,833064154550456320,,
2017-02-18 23:25:28,833095116860428288,372560750,833064154550456320,,
2017-02-18 23:26:08,833095285857460225,802246707367084032,833078618192486400,,
2017-02-18 23:26:14,833095309278507009,65918053,833064154550456320,,
2017-02-18 23:26:17,833095320296841216,3300266760,833064154550456320,,
2017-02-18 23:26:30,833095378069291008,2211693776,833079706945781760,,
2017-02-18 23:27:46,833095693136982017,2333179337,833064154550456320,,
2017-02-18 23:27:56,833095735721725952,616716223,,,
2017-02-18 23:27:57,833095739316195328,372560750,,,
2017-02-18 23:28:07,833095784815947780,813889887678189568,,,
2017-02-18 23:28:20,833095838230511616,815613067274895362,833064154550456320,,
2017-02-18 23:28:21,833095843708280832,22107458,833078618192486400,,
2017-02-18 23:28:31,833095884204281861,2519690555,833064154550456320,,
2017-02-18 23:29:21,833096094087254017,64452245,,,
2017-02-18 23:30:02,833096266984857600,255299883,833079706945781760,,
2017-02-18 23:30:26,833096365270040576,2857592041,833064154550456320,,
2017-02-18 23:30:32,833096390700105728,732515283902943232,833064154550456320,,
2017-02-18 23:30:59,833096502893477889,21660781,,,
2017-02-18 23:31:54,833096736382021638,21660781,,,
2017-02-18 23:32:09,833096796389900289,705205253751197697,833064154550456320,,
2017-02-18 23:33:27,833097124527034369,24214420,833086445053149184,,
2017-02-18 23:35:20,833097598328205314,134971995,833079706945781760,,
2017-02-18 23:35:23,833097612077232130,1581466506,,,
2017-02-18 23:37:28,833098135958339587,73227895,833064154550456320,,
2017-02-18 23:37:50,833098227385708545,822596242043731976,833064154550456320,,
2017-02-18 23:37:55,833098250953555968,5744772,833088285358514176,,
2017-02-18 23:38:12,833098322114183169,19068505,,,
2017-02-18 23:38:51,833098484676980736,185912050,833078618192486400,,
2017-02-18 23:38:58,833098511856066560,4920050872,833079706945781760,,
2017-02-18 23:40:17,833098845382987776,2848802507,833078618192486400,,
2017-02-18 23:42:36,833099428294647808,535572415,,,
2017-02-18 23:44:36,833099933045628928,83908062,833064154550456320,,
2017-02-18 23:45:44,833100216836485120,579111506,,,
2017-02-18 23:48:41,833100958590701569,716072847622414336,,,
2017-02-18 23:49:29,833101161024671744,784943958078197760,833048594945019904,,
2017-02-18 23:49:58,833101281455542272,823530418204983296,833064154550456320,,
2017-02-18 23:50:07,833101318407479296,718283360540442624,833079706945781760,,
2017-02-18 23:50:48,833101492081025024,213118052,833048594945019904,,
2017-02-18 23:51:04,833101558774587392,775042711246086145,,,833078618192486400
2017-02-18 23:51:43,833101720553140225,462427721,833079706945781760,,
2017-02-18 23:52:25,833101897041076224,213118052,833048594945019904,,
2017-02-18 23:53:30,833102171365314560,3153694555,833064154550456320,,
2017-02-18 23:54:37,833102452270456832,277770971,833048594945019904,,
2017-02-18 23:55:24,833102649381621760,20695280,833079706945781760,,
2017-02-18 23:55:26,833102655887142918,147368661,833064154550456320,,
2017-02-18 23:55:32,833102681489149952,438327001,833079706945781760,,
2017-02-18 23:57:21,833103140509597700,766318102577577985,833064154550456320,,
2017-02-18 23:58:05,833103323662278659,603593828,833064154550456320,,
2017-02-19 00:00:11,833103853616631809,781644245945896960,833064154550456320,,
2017-02-19 00:01:01,833104062262317056,36171133,833078618192486400,,
2017-02-19 00:04:27,833104925093613568,1167231512,,,
2017-02-19 00:04:40,833104981054070784,45832693,833064989690847238,,
2017-02-19 00:05:09,833105104265949184,66656478,833079706945781760,,
2017-02-19 00:05:47,833105262605172736,931039604,,,
2017-02-19 00:05:51,833105280347017216,165298304,,,
2017-02-19 00:06:34,833105457766072320,20648509,833095784815947780,,
2017-02-19 00:07:13,833105622816137216,2782728775,,,
2017-02-19 00:07:32,833105702369509376,2788972943,833105262605172736,,
2017-02-19 00:09:29,833106193765822464,39130086,,,
2017-02-19 00:10:09,833106361915416576,66656478,,,
2017-02-19 00:10:53,833106544396865537,259490295,833079706945781760,,
2017-02-19 00:11:23,833106673375981568,781884600880500736,833078618192486400,,
2017-02-19 00:11:33,833106714912108544,1571405365,833079706945781760,,
2017-02-19 00:12:26,833106935230693377,2788398650,,,
2017-02-19 00:12:58,833107070840758272,21841673,833106935230693377,,
2017-02-19 00:13:30,833107204123262976,480898205,833064154550456320,,
2017-02-19 00:14:48,833107531857813506,99829734,833079706945781760,,
2017-02-19 00:14:49,833107533984325632,2717363156,833079706945781760,,
